time,pid,algorithm,queue
253,2,mlfq,1
254,5,mlfq,1
255,5,mlfq,1
256,5,mlfq,1
257,5,mlfq,1
258,6,mlfq,1
259,6,mlfq,1
260,6,mlfq,1
261,6,mlfq,1
262,4,mlfq,1
263,4,mlfq,1
264,4,mlfq,1
265,4,mlfq,1
266,1,mlfq,1
267,1,mlfq,1
268,1,mlfq,1
269,1,mlfq,1
270,3,mlfq,1
271,3,mlfq,1
272,3,mlfq,1
273,3,mlfq,1
274,2,mlfq,1
275,2,mlfq,1
276,2,mlfq,1
277,2,mlfq,1
278,5,mlfq,1
279,5,mlfq,1
280,5,mlfq,1
281,5,mlfq,1
282,6,mlfq,1
283,6,mlfq,1
284,6,mlfq,1
285,6,mlfq,1
286,4,mlfq,1
287,4,mlfq,1
288,4,mlfq,1
289,4,mlfq,1
290,1,mlfq,1
291,1,mlfq,1
292,1,mlfq,1
293,1,mlfq,1
294,3,mlfq,1
295,3,mlfq,1
296,3,mlfq,1
297,3,mlfq,1
298,2,mlfq,1
299,2,mlfq,1
300,2,mlfq,1
301,2,mlfq,1
302,5,mlfq,1
303,5,mlfq,1
304,5,mlfq,1
305,5,mlfq,1
306,6,mlfq,1
307,6,mlfq,1
308,6,mlfq,1
309,6,mlfq,1
310,4,mlfq,1
311,4,mlfq,1
312,4,mlfq,1
313,4,mlfq,1
314,1,mlfq,1
315,1,mlfq,1
316,1,mlfq,1
317,1,mlfq,1
318,3,mlfq,1
319,3,mlfq,1
320,3,mlfq,1
321,3,mlfq,1
322,2,mlfq,1
323,2,mlfq,1
324,2,mlfq,1
325,2,mlfq,1
326,5,mlfq,1
327,5,mlfq,1
328,5,mlfq,1
329,5,mlfq,1
330,6,mlfq,1
331,6,mlfq,1
332,6,mlfq,1
333,6,mlfq,1
334,4,mlfq,1
335,4,mlfq,1
336,4,mlfq,1
337,4,mlfq,1
338,1,mlfq,1
339,1,mlfq,1
340,1,mlfq,1
341,1,mlfq,1
342,3,mlfq,1
343,3,mlfq,1
344,3,mlfq,1
345,3,mlfq,1
346,2,mlfq,1
347,2,mlfq,1
348,2,mlfq,1
349,2,mlfq,1
350,5,mlfq,1
351,5,mlfq,1
352,5,mlfq,1
353,5,mlfq,1
354,6,mlfq,1
355,6,mlfq,1
356,6,mlfq,1
357,6,mlfq,1
358,4,mlfq,1
359,4,mlfq,1
360,4,mlfq,1
361,4,mlfq,1
362,1,mlfq,1
363,1,mlfq,1
364,1,mlfq,1
365,1,mlfq,1
366,3,mlfq,1
367,3,mlfq,1
368,3,mlfq,1
369,3,mlfq,1
370,2,mlfq,1
371,2,mlfq,1
372,2,mlfq,1
373,2,mlfq,1
374,5,mlfq,1
375,5,mlfq,1
376,5,mlfq,1
377,5,mlfq,1
378,6,mlfq,1
379,6,mlfq,1
380,6,mlfq,1
381,6,mlfq,1
382,4,mlfq,1
383,4,mlfq,1
384,4,mlfq,1
385,4,mlfq,1
386,1,mlfq,1
387,1,mlfq,1
388,1,mlfq,1
389,1,mlfq,1
390,3,mlfq,1
391,3,mlfq,1
392,3,mlfq,1
393,3,mlfq,1
394,2,mlfq,1
395,2,mlfq,1
396,5,mlfq,2
397,5,mlfq,2
398,5,mlfq,2
399,5,mlfq,2
400,5,mlfq,2
401,5,mlfq,2
402,5,mlfq,2
403,5,mlfq,2
404,6,mlfq,1
405,6,mlfq,1
406,6,mlfq,1
407,6,mlfq,1
408,4,mlfq,1
409,4,mlfq,1
410,4,mlfq,1
411,4,mlfq,1
412,1,mlfq,1
413,1,mlfq,1
414,1,mlfq,1
415,1,mlfq,1
416,3,mlfq,1
417,3,mlfq,1
418,3,mlfq,1
419,3,mlfq,1
420,6,mlfq,2
421,6,mlfq,2
422,6,mlfq,2
423,6,mlfq,2
424,6,mlfq,2
425,6,mlfq,2
426,6,mlfq,2
427,6,mlfq,2
428,4,mlfq,2
429,4,mlfq,2
430,4,mlfq,2
431,4,mlfq,2
432,4,mlfq,2
433,1,mlfq,2
434,1,mlfq,2
435,1,mlfq,2
436,1,mlfq,2
437,3,mlfq,2
438,3,mlfq,2
439,3,mlfq,2
440,3,mlfq,2
441,3,mlfq,2
442,3,mlfq,2
443,5,mlfq,2
444,5,mlfq,2
445,5,mlfq,2
446,5,mlfq,2
447,6,mlfq,3
448,6,mlfq,3
449,6,mlfq,3
450,6,mlfq,3
